"","Pop","Model","Metric","Estimate","SE"
"p_loo.125","kainet","m2a","p_loo",3.55366369800792,1.06403306173676
"looic.125","kainet","m2a","looic",53.7631365825906,7.54642475854521
"elpd_loo.225","kainet","m2b","elpd_loo",-27.3642627037267,3.66926244072506
"p_loo.225","kainet","m2b","p_loo",3.69812674927961,1.04986128059197
"looic.225","kainet","m2b","looic",54.7285254074533,7.33852488145013
"elpd_loo.325","kainet","m3","elpd_loo",-27.984158401827,5.61415319099642
"p_loo.325","kainet","m3","p_loo",5.7626151236839,2.4589974399412
"looic.325","kainet","m3","looic",55.9683168036541,11.2283063819928
"elpd_loo.425","kainet","m4a","elpd_loo",-26.8528844262298,4.31355424408772
"p_loo.425","kainet","m4a","p_loo",4.0193212445728,1.49823346724808
"looic.425","kainet","m4a","looic",53.7057688524596,8.62710848817544
"elpd_loo.525","kainet","m4b","elpd_loo",-26.6683562673264,4.07211447779398
"p_loo.525","kainet","m4b","p_loo",3.73801215441617,1.25856501773949
"looic.525","kainet","m4b","looic",53.3367125346527,8.14422895558796
"elpd_loo26","kdelmashan","m1","elpd_loo",-11.1504554909459,1.63653268416276
"p_loo26","kdelmashan","m1","p_loo",1.65021578842294,0.522497611300985
"looic26","kdelmashan","m1","looic",22.3009109818918,3.27306536832551
"elpd_loo.126","kdelmashan","m2a","elpd_loo",-10.1579576417089,1.9235171131326
"p_loo.126","kdelmashan","m2a","p_loo",0.985151169543078,0.417218671623017
"looic.126","kdelmashan","m2a","looic",20.3159152834177,3.84703422626521
"elpd_loo.226","kdelmashan","m2b","elpd_loo",-10.4051201190784,2.00735879313692
"p_loo.226","kdelmashan","m2b","p_loo",0.991843551000519,0.41861630613589
"looic.226","kdelmashan","m2b","looic",20.8102402381567,4.01471758627384
"elpd_loo.326","kdelmashan","m3","elpd_loo",-10.8034755228933,1.55481511666021
"p_loo.326","kdelmashan","m3","p_loo",1.57593834099559,0.518370164005161
"looic.326","kdelmashan","m3","looic",21.6069510457865,3.10963023332041
"elpd_loo.426","kdelmashan","m4a","elpd_loo",-10.0995880314663,1.70743612005837
"p_loo.426","kdelmashan","m4a","p_loo",1.06668416313917,0.385346040789034
"looic.426","kdelmashan","m4a","looic",20.1991760629326,3.41487224011673
"elpd_loo.526","kdelmashan","m4b","elpd_loo",-10.1573128547878,1.76043106451743
"p_loo.526","kdelmashan","m4b","p_loo",1.06680762313981,0.396363164416764
"looic.526","kdelmashan","m4b","looic",20.3146257095757,3.52086212903486
"elpd_loo27","keecha","m1","elpd_loo",-24.7859634961037,7.62802869081627
"p_loo27","keecha","m1","p_loo",11.0611733086587,5.60996191413345
"looic27","keecha","m1","looic",49.5719269922073,15.2560573816325
"elpd_loo.127","keecha","m2a","elpd_loo",-20.7000263135341,6.10526802527482
"p_loo.127","keecha","m2a","p_loo",8.03329341809083,4.40050379368183
"looic.127","keecha","m2a","looic",41.4000526270683,12.2105360505496
"elpd_loo.227","keecha","m2b","elpd_loo",-21.8067281309305,6.79199912008501
"p_loo.227","keecha","m2b","p_loo",8.97000973899331,5.03471909014471
"looic.227","keecha","m2b","looic",43.613456261861,13.58399824017
"elpd_loo.327","keecha","m3","elpd_loo",-20.3825147234719,6.13142032227837
"p_loo.327","keecha","m3","p_loo",8.77058055771809,4.06190710677023
"looic.327","keecha","m3","looic",40.7650294469437,12.2628406445567
"elpd_loo.427","keecha","m4a","elpd_loo",-16.9406637521771,4.71177508729466
"p_loo.427","keecha","m4a","p_loo",5.59341183881026,2.6046617697896
"looic.427","keecha","m4a","looic",33.8813275043543,9.42355017458932
"elpd_loo.527","keecha","m4b","elpd_loo",-16.9082910759336,4.64136904050716
"p_loo.527","keecha","m4b","p_loo",5.55184056514128,2.61487845906012
"looic.527","keecha","m4b","looic",33.8165821518673,9.28273808101432
"elpd_loo28","keswar","m1","elpd_loo",-22.7189157461875,10.2318578529947
"p_loo28","keswar","m1","p_loo",15.5078067538856,9.18659238564055
"looic28","keswar","m1","looic",45.4378314923751,20.4637157059893
"elpd_loo.128","keswar","m2a","elpd_loo",-13.633751926827,5.05756740113619
"p_loo.128","keswar","m2a","p_loo",6.46296341521808,4.28311104294268
"looic.128","keswar","m2a","looic",27.267503853654,10.1151348022724
"elpd_loo.228","keswar","m2b","elpd_loo",-12.2719364830798,3.96588190674328
"p_loo.228","keswar","m2b","p_loo",5.08530095901826,3.31392190484592
"looic.228","keswar","m2b","looic",24.5438729661596,7.93176381348655
"elpd_loo.328","keswar","m3","elpd_loo",-24.3634544101262,10.6975022969394
"p_loo.328","keswar","m3","p_loo",17.1824563670655,9.69326197437411
"looic.328","keswar","m3","looic",48.7269088202524,21.3950045938788
"elpd_loo.428","keswar","m4a","elpd_loo",-13.9960422417009,5.28469200971971
"p_loo.428","keswar","m4a","p_loo",6.97656796223843,4.46616031667312
"looic.428","keswar","m4a","looic",27.9920844834018,10.5693840194394
"elpd_loo.528","keswar","m4b","elpd_loo",-14.1017597731929,5.57480494568654
"p_loo.528","keswar","m4b","p_loo",7.05022584268886,4.84402251953281
"looic.528","keswar","m4b","looic",28.2035195463857,11.1496098913731
"elpd_loo29","kimsquit","m1","elpd_loo",-70.298006992482,62.6587085675439
"p_loo29","kimsquit","m1","p_loo",62.1792768685506,60.0446058798752
"looic29","kimsquit","m1","looic",140.596013984964,125.317417135088
"elpd_loo.129","kimsquit","m2a","elpd_loo",-41.8016528285858,32.1040656230284
"p_loo.129","kimsquit","m2a","p_loo",32.4299313912405,31.2127062550204
"looic.129","kimsquit","m2a","looic",83.6033056571716,64.2081312460568
"elpd_loo.229","kimsquit","m2b","elpd_loo",-36.5838427914548,26.5349547908169
"p_loo.229","kimsquit","m2b","p_loo",26.9451964851777,25.7770583432924
"looic.229","kimsquit","m2b","looic",73.1676855829097,53.0699095816339
"elpd_loo.329","kimsquit","m3","elpd_loo",-75.062265388241,68.0531981515445
"p_loo.329","kimsquit","m3","p_loo",66.6947591664567,64.8879371760058
"looic.329","kimsquit","m3","looic",150.124530776482,136.106396303089
"elpd_loo.429","kimsquit","m4a","elpd_loo",-48.9037809329071,40.6060359240255
"p_loo.429","kimsquit","m4a","p_loo",40.1645273226077,39.0032105120186
"looic.429","kimsquit","m4a","looic",97.8075618658143,81.212071848051
"elpd_loo.529","kimsquit","m4b","elpd_loo",-49.2398292185561,40.7457850463229
"p_loo.529","kimsquit","m4b","p_loo",40.406741134072,39.2739084799957
"looic.529","kimsquit","m4b","looic",98.4796584371122,81.4915700926459
"elpd_loo30","kisameet","m1","elpd_loo",-30.2574521677691,16.7672818926363
"p_loo30","kisameet","m1","p_loo",26.0711711157735,15.8882465055177
"looic30","kisameet","m1","looic",60.5149043355381,33.5345637852727
"elpd_loo.130","kisameet","m2a","elpd_loo",-4.36122533259011,0.640847847677178
"p_loo.130","kisameet","m2a","p_loo",1.17150343129891,0.496341585397515
"looic.130","kisameet","m2a","looic",8.72245066518021,1.28169569535436
"elpd_loo.230","kisameet","m2b","elpd_loo",-4.07453185856785,0.305853829943529
"p_loo.230","kisameet","m2b","p_loo",0.829714533652565,0.292982174067833
"looic.230","kisameet","m2b","looic",8.1490637171357,0.611707659887059
"elpd_loo.330","kisameet","m3","elpd_loo",-35.4786340661043,21.7777825835727
"p_loo.330","kisameet","m3","p_loo",31.474218753437,20.728539619128
"looic.330","kisameet","m3","looic",70.9572681322086,43.5555651671454
"elpd_loo.430","kisameet","m4a","elpd_loo",-5.14296789852483,1.43499020798616
"p_loo.430","kisameet","m4a","p_loo",2.00452081177275,0.970334136300235
"looic.430","kisameet","m4a","looic",10.2859357970497,2.86998041597232
"elpd_loo.530","kisameet","m4b","elpd_loo",-5.40935672252706,1.4745378094834
"p_loo.530","kisameet","m4b","p_loo",2.30590883251136,1.07894523121324
"looic.530","kisameet","m4b","looic",10.8187134450541,2.94907561896679
"elpd_loo31","kitkiata","m1","elpd_loo",-14.2372386857525,4.3923162257365
"p_loo31","kitkiata","m1","p_loo",6.98971108473012,3.03887983220112
"looic31","kitkiata","m1","looic",28.4744773715049,8.784632451473
"elpd_loo.131","kitkiata","m2a","elpd_loo",-12.2412668937023,2.44806046268352
"p_loo.131","kitkiata","m2a","p_loo",3.45685558332016,1.3269506574319
"looic.131","kitkiata","m2a","looic",24.4825337874047,4.89612092536704
"elpd_loo.231","kitkiata","m2b","elpd_loo",-12.4462149134785,2.52295021118121
"p_loo.231","kitkiata","m2b","p_loo",3.49766919498912,1.36177297255013
"looic.231","kitkiata","m2b","looic",24.8924298269569,5.04590042236241
"elpd_loo.331","kitkiata","m3","elpd_loo",-13.9915943945331,3.71130914693625
"p_loo.331","kitkiata","m3","p_loo",6.20594660315101,2.307569619762
"looic.331","kitkiata","m3","looic",27.9831887890661,7.4226182938725
"elpd_loo.431","kitkiata","m4a","elpd_loo",-12.6343334779498,2.52102227760315
"p_loo.431","kitkiata","m4a","p_loo",3.45338201147533,1.32491008603677
"looic.431","kitkiata","m4a","looic",25.2686669558995,5.04204455520631
"elpd_loo.531","kitkiata","m4b","elpd_loo",-12.7124293825906,2.56537907544348
"p_loo.531","kitkiata","m4b","p_loo",3.49074282902454,1.34574466957111
"looic.531","kitkiata","m4b","looic",25.4248587651811,5.13075815088696
"elpd_loo32","kitlope","m1","elpd_loo",-35.7951858281011,5.37255670530462
"p_loo32","kitlope","m1","p_loo",4.11652249501001,1.31496466524761
"looic32","kitlope","m1","looic",71.5903716562023,10.7451134106092
"elpd_loo.132","kitlope","m2a","elpd_loo",-33.5678829370433,4.89585649422659
"p_loo.132","kitlope","m2a","p_loo",3.14920865171757,0.993821051215843
"looic.132","kitlope","m2a","looic",67.1357658740866,9.79171298845317
"elpd_loo.232","kitlope","m2b","elpd_loo",-33.2840874426273,4.87033617273571
"p_loo.232","kitlope","m2b","p_loo",3.16072012205703,1.02833149481337
"looic.232","kitlope","m2b","looic",66.5681748852546,9.74067234547142
"elpd_loo.332","kitlope","m3","elpd_loo",-35.063400753847,5.38991815646499
"p_loo.332","kitlope","m3","p_loo",4.21184809345978,1.40215641347621
"looic.332","kitlope","m3","looic",70.126801507694,10.77983631293
"elpd_loo.432","kitlope","m4a","elpd_loo",-33.2289900627143,4.93695545922534
"p_loo.432","kitlope","m4a","p_loo",3.1965972150734,1.060130810275
"looic.432","kitlope","m4a","looic",66.4579801254286,9.87391091845068
"elpd_loo.532","kitlope","m4b","elpd_loo",-33.3059552271028,4.95969658958358
"p_loo.532","kitlope","m4b","p_loo",3.18107150514048,1.04101523501764
"looic.532","kitlope","m4b","looic",66.6119104542056,9.91939317916717
"elpd_loo33","kitsumkalum","m1","elpd_loo",-38.3654520524807,3.12231482397247
"p_loo33","kitsumkalum","m1","p_loo",2.15036476903511,0.491041343899392
"looic33","kitsumkalum","m1","looic",76.7309041049615,6.24462964794494
"elpd_loo.133","kitsumkalum","m2a","elpd_loo",-36.529908313241,3.19946227724476
"p_loo.133","kitsumkalum","m2a","p_loo",1.95877838193715,0.446144672383082
"looic.133","kitsumkalum","m2a","looic",73.0598166264821,6.39892455448952
"elpd_loo.233","kitsumkalum","m2b","elpd_loo",-36.1996276278127,3.12802203497107
"p_loo.233","kitsumkalum","m2b","p_loo",1.87924768434526,0.421973453049668
"looic.233","kitsumkalum","m2b","looic",72.3992552556253,6.25604406994213
"elpd_loo.333","kitsumkalum","m3","elpd_loo",-37.0124831665089,2.86914472787003
"p_loo.333","kitsumkalum","m3","p_loo",2.12843262217972,0.479760615686485
"looic.333","kitsumkalum","m3","looic",74.0249663330177,5.73828945574005
"elpd_loo.433","kitsumkalum","m4a","elpd_loo",-35.5922048382554,3.00392336995354
"p_loo.433","kitsumkalum","m4a","p_loo",1.74994459505422,0.384518948324674
"looic.433","kitsumkalum","m4a","looic",71.1844096765108,6.00784673990707
"elpd_loo.533","kitsumkalum","m4b","elpd_loo",-35.6921523669902,3.03202540972976
"p_loo.533","kitsumkalum","m4b","p_loo",1.80367905959067,0.408381922007154
"looic.533","kitsumkalum","m4b","looic",71.3843047339805,6.06405081945952
"elpd_loo34","kitwancool","m1","elpd_loo",-42.6036112356684,31.4750399726301
"p_loo34","kitwancool","m1","p_loo",33.6682002349218,31.3009549878263
"looic34","kitwancool","m1","looic",85.2072224713368,62.9500799452602
"elpd_loo.134","kitwancool","m2a","elpd_loo",-34.1279148295634,23.4352443231893
"p_loo.134","kitwancool","m2a","p_loo",25.9616935053145,23.5013695198168
"looic.134","kitwancool","m2a","looic",68.2558296591268,46.8704886463785
"elpd_loo.234","kitwancool","m2b","elpd_loo",-40.4505844395214,29.6079724975329
"p_loo.234","kitwancool","m2b","p_loo",32.5023597143368,29.4724166375087
"looic.234","kitwancool","m2b","looic",80.9011688790428,59.2159449950658
"elpd_loo.334","kitwancool","m3","elpd_loo",-10.7211836433449,1.13867238205575
"p_loo.334","kitwancool","m3","p_loo",1.6708123367888,0.947954383384877
"looic.334","kitwancool","m3","looic",21.4423672866899,2.2773447641115
"elpd_loo.434","kitwancool","m4a","elpd_loo",-18.9719968614529,10.0763992687937
"p_loo.434","kitwancool","m4a","p_loo",11.2886378716669,10.2971414907048
"looic.434","kitwancool","m4a","looic",37.9439937229058,20.1527985375873
"elpd_loo.534","kitwancool","m4b","elpd_loo",-17.3677980052711,8.87405543576994
"p_loo.534","kitwancool","m4b","p_loo",9.92040867612518,9.03597306823517
"looic.534","kitwancool","m4b","looic",34.7355960105422,17.7481108715399
"elpd_loo35","koeye","m1","elpd_loo",-25.9915198166087,9.50076889654563
"p_loo35","koeye","m1","p_loo",9.43547461801436,5.75483276126489
"looic35","koeye","m1","looic",51.9830396332175,19.0015377930913
"elpd_loo.135","koeye","m2a","elpd_loo",-22.496624786547,7.42507646259405
"p_loo.135","koeye","m2a","p_loo",5.49475866166796,3.24020800377818
"looic.135","koeye","m2a","looic",44.9932495730939,14.8501529251881
"elpd_loo.235","koeye","m2b","elpd_loo",-22.3960474602074,7.4334769902748
"p_loo.235","koeye","m2b","p_loo",5.54806584445817,3.32065651911036
"looic.235","koeye","m2b","looic",44.7920949204148,14.8669539805496
"elpd_loo.335","koeye","m3","elpd_loo",-26.2764632170886,10.2447963081449
"p_loo.335","koeye","m3","p_loo",9.97318269476441,6.22707457678542
"looic.335","koeye","m3","looic",52.5529264341773,20.4895926162898
"elpd_loo.435","koeye","m4a","elpd_loo",-22.1859844481146,7.62018062820796
"p_loo.435","koeye","m4a","p_loo",5.63226891440455,3.3930556040982
"looic.435","koeye","m4a","looic",44.3719688962293,15.2403612564159
"elpd_loo.535","koeye","m4b","elpd_loo",-23.4334247744263,8.49663956940302
"p_loo.535","koeye","m4b","p_loo",6.95890565841381,4.32888721664152
"looic.535","koeye","m4b","looic",46.8668495488525,16.993279138806
"elpd_loo36","kooryet","m1","elpd_loo",-167.12169032087,122.694409666189
"p_loo36","kooryet","m1","p_loo",149.748987280194,120.807468069935
"looic36","kooryet","m1","looic",334.243380641741,245.388819332377
"elpd_loo.136","kooryet","m2a","elpd_loo",-120.989695426219,85.2923954627241
"p_loo.136","kooryet","m2a","p_loo",103.375488026615,83.1508745045859
"looic.136","kooryet","m2a","looic",241.979390852439,170.584790925448
"elpd_loo.236","kooryet","m2b","elpd_loo",-116.249139495265,81.0837938505382
"p_loo.236","kooryet","m2b","p_loo",98.9175843815704,79.1966829287922
"looic.236","kooryet","m2b","looic",232.498278990531,162.167587701076
"elpd_loo.336","kooryet","m3","elpd_loo",-150.501371241194,109.015811074825
"p_loo.336","kooryet","m3","p_loo",133.264274860413,107.344520367062
"looic.336","kooryet","m3","looic",301.002742482389,218.03162214965
"elpd_loo.436","kooryet","m4a","elpd_loo",-122.540543236785,86.5485908514614
"p_loo.436","kooryet","m4a","p_loo",105.260908419692,84.7837320762874
"looic.436","kooryet","m4a","looic",245.081086473571,173.097181702923
"elpd_loo.536","kooryet","m4b","elpd_loo",-126.089612221393,89.3799248526744
"p_loo.536","kooryet","m4b","p_loo",108.943168442876,87.7372487399059
"looic.536","kooryet","m4b","looic",252.179224442787,178.759849705349
"elpd_loo37","kwakwa","m1","elpd_loo",-28.1221410812667,5.85323278289068
"p_loo37","kwakwa","m1","p_loo",5.26081752151276,2.59818219569297
"looic37","kwakwa","m1","looic",56.2442821625335,11.7064655657814
"elpd_loo.137","kwakwa","m2a","elpd_loo",-27.2353508709127,5.50889684617358
"p_loo.137","kwakwa","m2a","p_loo",3.75032769397717,1.74376849718769
"looic.137","kwakwa","m2a","looic",54.4707017418253,11.0177936923472
"elpd_loo.237","kwakwa","m2b","elpd_loo",-26.9447092831326,5.45340157894042
"p_loo.237","kwakwa","m2b","p_loo",3.63700500688787,1.70453085706388
"looic.237","kwakwa","m2b","looic",53.8894185662653,10.9068031578808
"elpd_loo.337","kwakwa","m3","elpd_loo",-26.3803753158454,4.89062804126747
"p_loo.337","kwakwa","m3","p_loo",4.43724612425803,1.92146441615139
"looic.337","kwakwa","m3","looic",52.7607506316907,9.78125608253495
"elpd_loo.437","kwakwa","m4a","elpd_loo",-25.533593145971,4.80001965777916
"p_loo.437","kwakwa","m4a","p_loo",3.64975447415312,1.55787343412195
"looic.437","kwakwa","m4a","looic",51.0671862919421,9.60003931555832
"elpd_loo.537","kwakwa","m4b","elpd_loo",-25.2311067345093,4.70681412046864
"p_loo.537","kwakwa","m4b","p_loo",3.40450858500977,1.43327769997946
"looic.537","kwakwa","m4b","looic",50.4622134690186,9.41362824093729
"elpd_loo38","lakelse","m1","elpd_loo",-27.5554517625188,2.17190095153499
"p_loo38","lakelse","m1","p_loo",1.48718264039332,0.272540737299881
"looic38","lakelse","m1","looic",55.1109035250376,4.34380190306998
"elpd_loo.138","lakelse","m2a","elpd_loo",-26.8652236767575,2.50512366333076
"p_loo.138","lakelse","m2a","p_loo",1.32651699919185,0.303353329318445
"looic.138","lakelse","m2a","looic",53.7304473535149,5.01024732666151
"elpd_loo.238","lakelse","m2b","elpd_loo",-26.8576300515178,2.52041210852728
"p_loo.238","lakelse","m2b","p_loo",1.3107627735592,0.303389774144528
"looic.238","lakelse","m2b","looic",53.7152601030357,5.04082421705456
"elpd_loo.338","lakelse","m3","elpd_loo",-27.5430786859085,2.19935085107261
"p_loo.338","lakelse","m3","p_loo",1.45229711569525,0.271334420172351
"looic.338","lakelse","m3","looic",55.086157371817,4.39870170214521
"elpd_loo.438","lakelse","m4a","elpd_loo",-26.9627113008343,2.52279545082712
"p_loo.438","lakelse","m4a","p_loo",1.33890235537341,0.302925207420294
"looic.438","lakelse","m4a","looic",53.9254226016686,5.04559090165423
"elpd_loo.538","lakelse","m4b","elpd_loo",-26.953281910424,2.52562363580229
"p_loo.538","lakelse","m4b","p_loo",1.33688247002715,0.302554467000627
"looic.538","lakelse","m4b","looic",53.906563820848,5.05124727160458
"elpd_loo39","long","m1","elpd_loo",-80.7195034055219,22.961211849514
"p_loo39","long","m1","p_loo",24.3707949199139,12.4470496617103
"looic39","long","m1","looic",161.439006811044,45.9224236990279
"elpd_loo.139","long","m2a","elpd_loo",-80.7464821723043,23.4748104610001
"p_loo.139","long","m2a","p_loo",19.7908135429509,9.74248583187038
"looic.139","long","m2a","looic",161.492964344609,46.9496209220003
"elpd_loo.239","long","m2b","elpd_loo",-81.7173137220918,24.138258739541
"p_loo.239","long","m2b","p_loo",20.9711484680088,10.5324154181206
"looic.239","long","m2b","looic",163.434627444184,48.276517479082
"elpd_loo.339","long","m3","elpd_loo",-79.6364730165912,22.7753303439612
"p_loo.339","long","m3","p_loo",22.6466942643496,11.7620789940068
"looic.339","long","m3","looic",159.272946033182,45.5506606879224
"elpd_loo.439","long","m4a","elpd_loo",-83.0848054610839,25.3914020170683
"p_loo.439","long","m4a","p_loo",21.6807438806903,11.2932103690889
"looic.439","long","m4a","looic",166.169610922168,50.7828040341366
"elpd_loo.539","long","m4b","elpd_loo",-82.4024291495021,24.9302972570728
"p_loo.539","long","m4b","p_loo",21.3743355229934,11.0157901707289
"looic.539","long","m4b","looic",164.804858299004,49.8605945141456
"elpd_loo40","lowe","m1","elpd_loo",-71.0201095940885,32.8086870899963
"p_loo40","lowe","m1","p_loo",46.6115507964656,31.6420090818837
"looic40","lowe","m1","looic",142.040219188177,65.6173741799927
"elpd_loo.140","lowe","m2a","elpd_loo",-81.8563340611371,42.1292769108469
"p_loo.140","lowe","m2a","p_loo",60.2749618098449,40.932815696843
"looic.140","lowe","m2a","looic",163.712668122274,84.2585538216937
"elpd_loo.240","lowe","m2b","elpd_loo",-78.6192721291084,40.1564756317614
"p_loo.240","lowe","m2b","p_loo",57.0288850582933,38.907427340305
"looic.240","lowe","m2b","looic",157.238544258217,80.3129512635227
"elpd_loo.340","lowe","m3","elpd_loo",-48.9972454705888,18.404280454226
"p_loo.340","lowe","m3","p_loo",25.9756574116926,17.9471910932568
"looic.340","lowe","m3","looic",97.9944909411775,36.8085609084519
"elpd_loo.440","lowe","m4a","elpd_loo",-57.2823855931663,25.5240795801776
"p_loo.440","lowe","m4a","p_loo",36.4173326976315,24.9041252946723
"looic.440","lowe","m4a","looic",114.564771186333,51.0481591603551
"elpd_loo.540","lowe","m4b","elpd_loo",-59.5816057357085,27.366104183816
"p_loo.540","lowe","m4b","p_loo",38.7792314010835,26.7965188932504
"looic.540","lowe","m4b","looic",119.163211471417,54.7322083676321
"elpd_loo41","marian-eden","m1","elpd_loo",-33.4639907962858,4.51581301513351
"p_loo41","marian-eden","m1","p_loo",5.57900248710913,2.60862066892035
"looic41","marian-eden","m1","looic",66.9279815925716,9.03162603026703
"elpd_loo.141","marian-eden","m2a","elpd_loo",-34.4337643174492,5.9474856744687
"p_loo.141","marian-eden","m2a","p_loo",7.89327505151478,3.91426925026538
"looic.141","marian-eden","m2a","looic",68.8675286348985,11.8949713489374
"elpd_loo.241","marian-eden","m2b","elpd_loo",-33.9477809178193,5.64890187638963
"p_loo.241","marian-eden","m2b","p_loo",7.21487168967999,3.36831358577366
"looic.241","marian-eden","m2b","looic",67.8955618356385,11.2978037527793
"elpd_loo.341","marian-eden","m3","elpd_loo",-30.8991516412585,3.80123762518193
"p_loo.341","marian-eden","m3","p_loo",4.49826510902717,2.08430341833647
"looic.341","marian-eden","m3","looic",61.798303282517,7.60247525036387
"elpd_loo.441","marian-eden","m4a","elpd_loo",-31.5756684371054,4.93245140370472
"p_loo.441","marian-eden","m4a","p_loo",5.55455682566944,2.76426710890763
"looic.441","marian-eden","m4a","looic",63.1513368742108,9.86490280740944
"elpd_loo.541","marian-eden","m4b","elpd_loo",-31.7262563586926,4.92231343686198
"p_loo.541","marian-eden","m4b","p_loo",5.63417606928126,2.72580889667465
"looic.541","marian-eden","m4b","looic",63.4525127173851,9.84462687372395
"elpd_loo42","mary-cove","m1","elpd_loo",-35.6783952528624,21.7277376041764
"p_loo42","mary-cove","m1","p_loo",22.6726556378069,18.1196572848953
"looic42","mary-cove","m1","looic",71.3567905057249,43.4554752083529
"elpd_loo.142","mary-cove","m2a","elpd_loo",-26.7851903156685,15.7510305120868
"p_loo.142","mary-cove","m2a","p_loo",13.9384798980501,11.5954670090919
"looic.142","mary-cove","m2a","looic",53.570380631337,31.5020610241736
"elpd_loo.242","mary-cove","m2b","elpd_loo",-27.6309584896993,16.6255229458214
"p_loo.242","mary-cove","m2b","p_loo",14.7449754066211,12.4603497779758
"looic.242","mary-cove","m2b","looic",55.2619169793986,33.2510458916429
"elpd_loo.342","mary-cove","m3","elpd_loo",-34.2678221132546,19.2870109433841
"p_loo.342","mary-cove","m3","p_loo",20.731363367024,16.1668411709295
"looic.342","mary-cove","m3","looic",68.5356442265092,38.5740218867681
"elpd_loo.442","mary-cove","m4a","elpd_loo",-26.4295202808362,13.9336530526072
"p_loo.442","mary-cove","m4a","p_loo",12.9945651217179,10.416884485983
"looic.442","mary-cove","m4a","looic",52.8590405616724,27.8673061052145
"elpd_loo.542","mary-cove","m4b","elpd_loo",-25.6063767063384,13.0510346401372
"p_loo.542","mary-cove","m4b","p_loo",12.1300504005785,9.51388960406397
"looic.542","mary-cove","m4b","looic",51.2127534126769,26.1020692802745
"elpd_loo43","mathers","m1","elpd_loo",-26.4948427425134,14.2607759515485
"p_loo43","mathers","m1","p_loo",21.8464296556494,14.4163272265267
"looic43","mathers","m1","looic",52.9896854850269,28.521551903097
"elpd_loo.143","mathers","m2a","elpd_loo",-7.41191456664131,1.72541424925098
"p_loo.143","mathers","m2a","p_loo",2.24093132671703,0.820549603028016
"looic.143","mathers","m2a","looic",14.8238291332826,3.45082849850195
"elpd_loo.243","mathers","m2b","elpd_loo",-6.99542511884983,1.70678132879902
"p_loo.243","mathers","m2b","p_loo",1.80172916273236,0.721536689226176
"looic.243","mathers","m2b","looic",13.9908502376997,3.41356265759803
"elpd_loo.343","mathers","m3","elpd_loo",-18.5145169366075,9.08757168810435
"p_loo.343","mathers","m3","p_loo",14.411095643457,8.86589124787245
"looic.343","mathers","m3","looic",37.0290338732151,18.1751433762087
"elpd_loo.443","mathers","m4a","elpd_loo",-7.03150794194242,1.61808502362711
"p_loo.443","mathers","m4a","p_loo",2.03483067747304,0.779000656375547
"looic.443","mathers","m4a","looic",14.0630158838848,3.23617004725423
"elpd_loo.543","mathers","m4b","elpd_loo",-6.79456268863475,1.72843716812427
"p_loo.543","mathers","m4b","p_loo",1.85949939720293,0.765168964791355
"looic.543","mathers","m4b","looic",13.5891253772695,3.45687433624854
"elpd_loo44","mcdonell","m1","elpd_loo",-23.7170302515409,5.0147169097585
"p_loo44","mcdonell","m1","p_loo",5.88373288890602,3.23968432277019
"looic44","mcdonell","m1","looic",47.4340605030817,10.029433819517
"elpd_loo.144","mcdonell","m2a","elpd_loo",-21.5183135692206,3.68904951269264
"p_loo.144","mcdonell","m2a","p_loo",3.93461005090041,1.9459462912343
"looic.144","mcdonell","m2a","looic",43.0366271384412,7.37809902538528
"elpd_loo.244","mcdonell","m2b","elpd_loo",-21.5093062537822,3.8107668741466
"p_loo.244","mcdonell","m2b","p_loo",3.90781034666282,1.96039154924089
"looic.244","mcdonell","m2b","looic",43.0186125075643,7.62153374829319
"elpd_loo.344","mcdonell","m3","elpd_loo",-22.4828744952964,4.17946825952265
"p_loo.344","mcdonell","m3","p_loo",4.93166704585444,2.48755928623066
"looic.344","mcdonell","m3","looic",44.9657489905927,8.35893651904531
"elpd_loo.444","mcdonell","m4a","elpd_loo",-22.0180441063159,4.0507508087326
"p_loo.444","mcdonell","m4a","p_loo",4.56295019394617,2.47938199158318
"looic.444","mcdonell","m4a","looic",44.0360882126318,8.10150161746521
"elpd_loo.544","mcdonell","m4b","elpd_loo",-21.2256192814085,3.59762717484205
"p_loo.544","mcdonell","m4b","p_loo",3.78560927254035,1.85962861622757
"looic.544","mcdonell","m4b","looic",42.4512385628169,7.1952543496841
"elpd_loo45","mcloughlin","m1","elpd_loo",-27.0999338610139,5.78862426221654
"p_loo45","mcloughlin","m1","p_loo",6.92645925721062,2.59177644980591
"looic45","mcloughlin","m1","looic",54.1998677220279,11.5772485244331
"elpd_loo.145","mcloughlin","m2a","elpd_loo",-23.7990673625008,4.25408525369776
"p_loo.145","mcloughlin","m2a","p_loo",3.81472499920065,1.2515160916581
"looic.145","mcloughlin","m2a","looic",47.5981347250016,8.50817050739553
"elpd_loo.245","mcloughlin","m2b","elpd_loo",-23.4044438613799,3.97806061212309
"p_loo.245","mcloughlin","m2b","p_loo",3.3682241403573,1.02837778872109
"looic.245","mcloughlin","m2b","looic",46.8088877227599,7.95612122424618
"elpd_loo.345","mcloughlin","m3","elpd_loo",-27.214246376068,6.21736601337356
"p_loo.345","mcloughlin","m3","p_loo",6.91576374504127,2.79462792339731
"looic.345","mcloughlin","m3","looic",54.428492752136,12.4347320267471
"elpd_loo.445","mcloughlin","m4a","elpd_loo",-23.9052270599436,4.6133093688482
