"","Pop","Model","Metric","Estimate","SE"
"looic.141","marian-eden","m2a","looic",53.6750913353317,7.7551163451447
"elpd_loo.241","marian-eden","m2b","elpd_loo",-26.8030850619741,3.93959776281694
"p_loo.241","marian-eden","m2b","p_loo",2.30730210536639,0.90108852043261
"looic.241","marian-eden","m2b","looic",53.6061701239482,7.87919552563388
"elpd_loo.341","marian-eden","m3","elpd_loo",-27.3077751460975,3.17991556258293
"p_loo.341","marian-eden","m3","p_loo",2.05456840699247,0.948056628712325
"looic.341","marian-eden","m3","looic",54.6155502921949,6.35983112516585
"elpd_loo.441","marian-eden","m4a","elpd_loo",-26.482154101843,3.93810985134777
"p_loo.441","marian-eden","m4a","p_loo",2.09684273824298,0.906293918298817
"looic.441","marian-eden","m4a","looic",52.964308203686,7.87621970269554
"elpd_loo.541","marian-eden","m4b","elpd_loo",-26.510042639367,4.00939254141762
"p_loo.541","marian-eden","m4b","p_loo",2.10219604993779,0.937259475524916
"looic.541","marian-eden","m4b","looic",53.020085278734,8.01878508283525
"elpd_loo42","mary-cove","m1","elpd_loo",-30.0428685698645,19.6448416774967
"p_loo42","mary-cove","m1","p_loo",18.4998570301751,16.356595745158
"looic42","mary-cove","m1","looic",60.085737139729,39.2896833549934
"elpd_loo.142","mary-cove","m2a","elpd_loo",-22.7629090461679,12.9900704071481
"p_loo.142","mary-cove","m2a","p_loo",10.33195187024,8.75840935519947
"looic.142","mary-cove","m2a","looic",45.5258180923357,25.9801408142963
"elpd_loo.242","mary-cove","m2b","elpd_loo",-21.8296029612636,12.3072364908008
"p_loo.242","mary-cove","m2b","p_loo",9.6365009503452,8.16843611569446
"looic.242","mary-cove","m2b","looic",43.6592059225271,24.6144729816016
"elpd_loo.342","mary-cove","m3","elpd_loo",-33.6272062538836,19.7614052376754
"p_loo.342","mary-cove","m3","p_loo",20.1220267842911,16.5111607663576
"looic.342","mary-cove","m3","looic",67.2544125077672,39.5228104753507
"elpd_loo.442","mary-cove","m4a","elpd_loo",-28.0030963520997,15.5362040398717
"p_loo.442","mary-cove","m4a","p_loo",14.177723481374,11.6534524966565
"looic.442","mary-cove","m4a","looic",56.0061927041993,31.0724080797435
"elpd_loo.542","mary-cove","m4b","elpd_loo",-27.9712192722971,15.5644033315095
"p_loo.542","mary-cove","m4b","p_loo",14.2489108575263,11.7357654056305
"looic.542","mary-cove","m4b","looic",55.9424385445942,31.128806663019
"elpd_loo43","mathers","m1","elpd_loo",-24.1056910348911,7.46632555640649
"p_loo43","mathers","m1","p_loo",19.6554750234579,7.24496931563072
"looic43","mathers","m1","looic",48.2113820697822,14.932651112813
"elpd_loo.143","mathers","m2a","elpd_loo",-9.78126776338947,1.91980353094158
"p_loo.143","mathers","m2a","p_loo",4.96828670147376,1.42277146810558
"looic.143","mathers","m2a","looic",19.5625355267789,3.83960706188316
"elpd_loo.243","mathers","m2b","elpd_loo",-7.94554157670874,1.39776463903402
"p_loo.243","mathers","m2b","p_loo",3.27614597796862,0.963598859707451
"looic.243","mathers","m2b","looic",15.8910831534175,2.79552927806805
"elpd_loo.343","mathers","m3","elpd_loo",-17.276030121109,4.78333032933829
"p_loo.343","mathers","m3","p_loo",13.3261172270597,4.39577269179567
"looic.343","mathers","m3","looic",34.552060242218,9.56666065867658
"elpd_loo.443","mathers","m4a","elpd_loo",-8.21866552459884,1.45121513978982
"p_loo.443","mathers","m4a","p_loo",3.91176914099879,1.1305039006714
"looic.443","mathers","m4a","looic",16.4373310491977,2.90243027957965
"elpd_loo.543","mathers","m4b","elpd_loo",-6.80693632203797,0.968264413083778
"p_loo.543","mathers","m4b","p_loo",2.56400546387845,0.658628020724601
"looic.543","mathers","m4b","looic",13.6138726440759,1.93652882616756
"elpd_loo44","mcdonell","m1","elpd_loo",-51.0895861573101,11.0273367159472
"p_loo44","mcdonell","m1","p_loo",24.076108445396,6.84454655917611
"looic44","mcdonell","m1","looic",102.17917231462,22.0546734318945
"elpd_loo.144","mcdonell","m2a","elpd_loo",-42.1185267371946,8.48851842442207
"p_loo.144","mcdonell","m2a","p_loo",16.9961811792078,4.70979520590988
"looic.144","mcdonell","m2a","looic",84.2370534743893,16.9770368488441
"elpd_loo.244","mcdonell","m2b","elpd_loo",-41.2142837743741,8.26361633497073
"p_loo.244","mcdonell","m2b","p_loo",16.4779794406909,4.80466248323528
"looic.244","mcdonell","m2b","looic",82.4285675487483,16.5272326699415
"elpd_loo.344","mcdonell","m3","elpd_loo",-49.8217433626072,10.4931310014137
"p_loo.344","mcdonell","m3","p_loo",22.7747138524732,6.07829421533717
"looic.344","mcdonell","m3","looic",99.6434867252144,20.9862620028274
"elpd_loo.444","mcdonell","m4a","elpd_loo",-42.3967773668743,8.35630512896576
"p_loo.444","mcdonell","m4a","p_loo",17.450823359569,4.82713589255097
"looic.444","mcdonell","m4a","looic",84.7935547337486,16.7126102579315
"elpd_loo.544","mcdonell","m4b","elpd_loo",-41.6287470049304,8.21694689016549
"p_loo.544","mcdonell","m4b","p_loo",16.9372261503564,4.71017803085312
"looic.544","mcdonell","m4b","looic",83.2574940098607,16.433893780331
"elpd_loo45","mcloughlin","m1","elpd_loo",-27.3989245980187,4.42618941883959
"p_loo45","mcloughlin","m1","p_loo",7.13722277532115,2.01670126941537
"looic45","mcloughlin","m1","looic",54.7978491960374,8.85237883767918
"elpd_loo.145","mcloughlin","m2a","elpd_loo",-25.4790629532847,3.61132798665024
"p_loo.145","mcloughlin","m2a","p_loo",4.31346954046267,0.988735627042442
"looic.145","mcloughlin","m2a","looic",50.9581259065694,7.22265597330049
"elpd_loo.245","mcloughlin","m2b","elpd_loo",-25.6343158895669,3.49922752321346
"p_loo.245","mcloughlin","m2b","p_loo",3.94033386102703,0.888187076757993
"looic.245","mcloughlin","m2b","looic",51.2686317791338,6.99845504642693
"elpd_loo.345","mcloughlin","m3","elpd_loo",-25.5964159405164,4.78960266749383
"p_loo.345","mcloughlin","m3","p_loo",6.04428162034346,1.96954547589675
"looic.345","mcloughlin","m3","looic",51.1928318810327,9.57920533498767
"elpd_loo.445","mcloughlin","m4a","elpd_loo",-23.7597020660704,3.99998004158541
"p_loo.445","mcloughlin","m4a","p_loo",4.20440019467704,1.25914310720798
"looic.445","mcloughlin","m4a","looic",47.5194041321408,7.99996008317083
"elpd_loo.545","mcloughlin","m4b","elpd_loo",-23.3747197731292,3.87840115170372
"p_loo.545","mcloughlin","m4b","p_loo",3.79632562054926,1.09448981971015
"looic.545","mcloughlin","m4b","looic",46.7494395462585,7.75680230340745
"elpd_loo46","mercer","m1","elpd_loo",-18.1773904831541,3.98580941167316
"p_loo46","mercer","m1","p_loo",5.26780264817395,1.81972900951858
"looic46","mercer","m1","looic",36.3547809663082,7.97161882334632
"elpd_loo.146","mercer","m2a","elpd_loo",-15.7931178211992,2.67022559853669
"p_loo.146","mercer","m2a","p_loo",2.92179743162776,0.920920874250279
"looic.146","mercer","m2a","looic",31.5862356423984,5.34045119707338
"elpd_loo.246","mercer","m2b","elpd_loo",-15.4242886628936,2.6364778769231
"p_loo.246","mercer","m2b","p_loo",2.70246584708872,0.8774878527789
"looic.246","mercer","m2b","looic",30.8485773257872,5.27295575384621
"elpd_loo.346","mercer","m3","elpd_loo",-18.5528017798723,3.95691938178162
"p_loo.346","mercer","m3","p_loo",5.21833851280432,1.80865002408133
"looic.346","mercer","m3","looic",37.1056035597445,7.91383876356323
"elpd_loo.446","mercer","m4a","elpd_loo",-16.1124690065941,2.54612938042559
"p_loo.446","mercer","m4a","p_loo",3.00534297515758,0.855668051905189
"looic.446","mercer","m4a","looic",32.2249380131881,5.09225876085118
"elpd_loo.546","mercer","m4b","elpd_loo",-15.8878793147875,2.56328604113488
"p_loo.546","mercer","m4b","p_loo",2.92571924521735,0.878895563087635
"looic.546","mercer","m4b","looic",31.775758629575,5.12657208226977
"elpd_loo47","meziadin","m1","elpd_loo",-19.3443993662669,4.29109160040699
"p_loo47","meziadin","m1","p_loo",5.01672746686302,2.73696145039526
"looic47","meziadin","m1","looic",38.6887987325337,8.58218320081398
"elpd_loo.147","meziadin","m2a","elpd_loo",-18.2858293377863,3.74342422695703
"p_loo.147","meziadin","m2a","p_loo",2.54330114460585,1.20702930646536
"looic.147","meziadin","m2a","looic",36.5716586755726,7.48684845391407
"elpd_loo.247","meziadin","m2b","elpd_loo",-17.519916238577,3.42892195975957
"p_loo.247","meziadin","m2b","p_loo",2.58377432968058,1.19321463553083
"looic.247","meziadin","m2b","looic",35.039832477154,6.85784391951914
"elpd_loo.347","meziadin","m3","elpd_loo",-19.2567657692116,4.55822029068742
"p_loo.347","meziadin","m3","p_loo",5.60568109089179,3.34934488402157
"looic.347","meziadin","m3","looic",38.5135315384233,9.11644058137484
"elpd_loo.447","meziadin","m4a","elpd_loo",-16.5408861512946,3.27620590077166
"p_loo.447","meziadin","m4a","p_loo",2.1398044065402,0.991133831076632
"looic.447","meziadin","m4a","looic",33.0817723025892,6.55241180154332
"elpd_loo.547","meziadin","m4b","elpd_loo",-16.2467178820943,3.16050041500439
"p_loo.547","meziadin","m4b","p_loo",2.15805855345955,1.0144446347828
"looic.547","meziadin","m4b","looic",32.4934357641887,6.32100083000879
"elpd_loo48","mikado","m1","elpd_loo",-7.73311679446264,3.4688090282523
"p_loo48","mikado","m1","p_loo",2.12905816468676,1.03293166823465
"looic48","mikado","m1","looic",15.4662335889253,6.9376180565046
"elpd_loo.148","mikado","m2a","elpd_loo",-8.91185946878892,2.42887124151092
"p_loo.148","mikado","m2a","p_loo",1.67663441084815,0.614400642854307
"looic.148","mikado","m2a","looic",17.8237189375778,4.85774248302184
"elpd_loo.248","mikado","m2b","elpd_loo",-8.83064792651778,2.36297434876384
"p_loo.248","mikado","m2b","p_loo",1.61602131151137,0.595937198695163
"looic.248","mikado","m2b","looic",17.6612958530356,4.72594869752767
"elpd_loo.348","mikado","m3","elpd_loo",-8.82334133849961,3.41969770169304
"p_loo.348","mikado","m3","p_loo",2.19805382609489,0.987794430339019
"looic.348","mikado","m3","looic",17.6466826769992,6.83939540338608
"elpd_loo.448","mikado","m4a","elpd_loo",-9.88171294756035,2.46778656741429
"p_loo.448","mikado","m4a","p_loo",1.78918128948484,0.635443647915535
"looic.448","mikado","m4a","looic",19.7634258951207,4.93557313482857
"elpd_loo.548","mikado","m4b","elpd_loo",-9.68945533461882,2.46955427900605
"p_loo.548","mikado","m4b","p_loo",1.73869946687012,0.624452507444727
"looic.548","mikado","m4b","looic",19.3789106692376,4.93910855801209
"elpd_loo49","morice","m1","elpd_loo",-52.7136292245,11.5023284770791
"p_loo49","morice","m1","p_loo",11.9463054325875,5.81939093830422
"looic49","morice","m1","looic",105.427258449,23.0046569541582
"elpd_loo.149","morice","m2a","elpd_loo",-54.6443898914968,12.5715981758183
"p_loo.149","morice","m2a","p_loo",11.1232406529809,5.32120064272968
"looic.149","morice","m2a","looic",109.288779782994,25.1431963516365
"elpd_loo.249","morice","m2b","elpd_loo",-54.0072438818866,12.60783797641
"p_loo.249","morice","m2b","p_loo",10.9820252723071,5.2485030328709
"looic.249","morice","m2b","looic",108.014487763773,25.2156759528199
"elpd_loo.349","morice","m3","elpd_loo",-53.8784710770167,12.1618943588327
"p_loo.349","morice","m3","p_loo",11.9285767687769,6.28089595715707
"looic.349","morice","m3","looic",107.756942154033,24.3237887176655
"elpd_loo.449","morice","m4a","elpd_loo",-54.8025838363497,12.4675259103224
"p_loo.449","morice","m4a","p_loo",9.87341145637183,4.87785611631953
"looic.449","morice","m4a","looic",109.605167672699,24.9350518206449
"elpd_loo.549","morice","m4b","elpd_loo",-55.1971652065722,13.0384732391199
"p_loo.549","morice","m4b","p_loo",10.2622317054041,5.28138595631834
"looic.549","morice","m4b","looic",110.394330413144,26.0769464782397
"elpd_loo50","morrison","m1","elpd_loo",-27.8563661325003,3.00567387950701
"p_loo50","morrison","m1","p_loo",2.50359269381194,0.664939186283762
"looic50","morrison","m1","looic",55.7127322650006,6.01134775901401
"elpd_loo.150","morrison","m2a","elpd_loo",-27.5435302845622,2.60988110192711
"p_loo.150","morrison","m2a","p_loo",2.06445773686528,0.546971372531918
"looic.150","morrison","m2a","looic",55.0870605691245,5.21976220385422
"elpd_loo.250","morrison","m2b","elpd_loo",-27.3142876960861,2.68713708850514
"p_loo.250","morrison","m2b","p_loo",1.97047302275507,0.526169292394107
"looic.250","morrison","m2b","looic",54.6285753921723,5.37427417701028
"elpd_loo.350","morrison","m3","elpd_loo",-28.0380532380114,2.96651996185579
"p_loo.350","morrison","m3","p_loo",2.59762602256981,0.687225710589786
"looic.350","morrison","m3","looic",56.0761064760228,5.93303992371157
"elpd_loo.450","morrison","m4a","elpd_loo",-27.6208040213789,2.63483248577522
"p_loo.450","morrison","m4a","p_loo",2.11380454990302,0.536738485688044
"looic.450","morrison","m4a","looic",55.2416080427579,5.26966497155043
"elpd_loo.550","morrison","m4b","elpd_loo",-27.5075212763111,2.70594633889698
"p_loo.550","morrison","m4b","p_loo",2.09662331987914,0.562661885962665
"looic.550","morrison","m4b","looic",55.0150425526221,5.41189267779396
"elpd_loo51","motase","m1","elpd_loo",-10.4567227104704,2.46426315531328
"p_loo51","motase","m1","p_loo",2.62390814976145,1.43277588106963
"looic51","motase","m1","looic",20.9134454209408,4.92852631062656
"elpd_loo.151","motase","m2a","elpd_loo",-8.82417024502944,1.9921266364054
"p_loo.151","motase","m2a","p_loo",1.32693624097122,0.711086137251702
"looic.151","motase","m2a","looic",17.6483404900589,3.9842532728108
"elpd_loo.251","motase","m2b","elpd_loo",-8.16968278594306,1.71863112522943
"p_loo.251","motase","m2b","p_loo",1.1639036694543,0.640138353984654
"looic.251","motase","m2b","looic",16.3393655718861,3.43726225045886
"elpd_loo.351","motase","m3","elpd_loo",-11.3715392503543,1.62861228430141
"p_loo.351","motase","m3","p_loo",1.11487978107496,0.579967809476471
"looic.351","motase","m3","looic",22.7430785007085,3.25722456860282
"elpd_loo.451","motase","m4a","elpd_loo",-10.2161641141636,2.04325865416433
"p_loo.451","motase","m4a","p_loo",1.10565325571208,0.61947685476615
"looic.451","motase","m4a","looic",20.4323282283272,4.08651730832867
"elpd_loo.551","motase","m4b","elpd_loo",-9.69864975446558,1.78540119204138
"p_loo.551","motase","m4b","p_loo",0.930064129597474,0.510453438238666
"looic.551","motase","m4b","looic",19.3972995089312,3.57080238408276
"elpd_loo52","namu","m1","elpd_loo",-21.1274932382439,3.2505546308133
"p_loo52","namu","m1","p_loo",3.11884551029433,1.26219845819997
"looic52","namu","m1","looic",42.2549864764877,6.50110926162659
"elpd_loo.152","namu","m2a","elpd_loo",-20.4705862078444,3.87739738724275
"p_loo.152","namu","m2a","p_loo",2.8895968475733,1.2059039100017
"looic.152","namu","m2a","looic",40.9411724156888,7.75479477448549
"elpd_loo.252","namu","m2b","elpd_loo",-20.5779618989075,3.84839275704694
"p_loo.252","namu","m2b","p_loo",2.82122041297292,1.17462953074128
"looic.252","namu","m2b","looic",41.1559237978149,7.69678551409388
"elpd_loo.352","namu","m3","elpd_loo",-20.9747158153227,4.03814290248966
"p_loo.352","namu","m3","p_loo",4.28902864980826,2.102305335869
"looic.352","namu","m3","looic",41.9494316306454,8.07628580497932
"elpd_loo.452","namu","m4a","elpd_loo",-20.2878215713423,4.33022569982614
"p_loo.452","namu","m4a","p_loo",3.72783687371131,1.84739172153616
"looic.452","namu","m4a","looic",40.5756431426845,8.66045139965227
"elpd_loo.552","namu","m4b","elpd_loo",-19.7575667235874,4.13345376000691
"p_loo.552","namu","m4b","p_loo",3.23052297732979,1.55357594184975
"looic.552","namu","m4b","looic",39.5151334471748,8.26690752001382
"elpd_loo53","owikeno","m1","elpd_loo",-42.8883157029161,2.81509664719999
"p_loo53","owikeno","m1","p_loo",2.37374235420358,1.13670330087108
"looic53","owikeno","m1","looic",85.7766314058321,5.63019329439999
"elpd_loo.153","owikeno","m2a","elpd_loo",-45.2426461714424,5.21155361736456
"p_loo.153","owikeno","m2a","p_loo",6.83205694428719,4.09811724766097
"looic.153","owikeno","m2a","looic",90.4852923428849,10.4231072347291
"elpd_loo.253","owikeno","m2b","elpd_loo",-46.211710640996,5.61663860725792
"p_loo.253","owikeno","m2b","p_loo",7.68606834160961,4.55435069827916
"looic.253","owikeno","m2b","looic",92.423421281992,11.2332772145158
"elpd_loo.353","owikeno","m3","elpd_loo",-44.4849218166771,3.07348727291596
"p_loo.353","owikeno","m3","p_loo",3.28580975297129,1.73451968231259
"looic.353","owikeno","m3","looic",88.9698436333542,6.14697454583191
"elpd_loo.453","owikeno","m4a","elpd_loo",-45.6475242911953,5.19880540305428
"p_loo.453","owikeno","m4a","p_loo",6.55962456099465,3.94609784616081
"looic.453","owikeno","m4a","looic",91.2950485823906,10.3976108061086
"elpd_loo.553","owikeno","m4b","elpd_loo",-44.8098591024917,4.67277559680065
"p_loo.553","owikeno","m4b","p_loo",5.74788483562705,3.26478795096297
"looic.553","owikeno","m4b","looic",89.6197182049834,9.3455511936013
"elpd_loo54","port-john","m1","elpd_loo",-23.3500215201248,7.00418439696938
"p_loo54","port-john","m1","p_loo",12.0146377858115,5.84098591099019
"looic54","port-john","m1","looic",46.7000430402496,14.0083687939388
"elpd_loo.154","port-john","m2a","elpd_loo",-15.484765773781,3.3687817056456
"p_loo.154","port-john","m2a","p_loo",5.61346875135233,2.24192211858361
"looic.154","port-john","m2a","looic",30.969531547562,6.7375634112912
"elpd_loo.254","port-john","m2b","elpd_loo",-14.732304543141,3.02245085617062
"p_loo.254","port-john","m2b","p_loo",4.62970360151021,1.77403043302489
"looic.254","port-john","m2b","looic",29.464609086282,6.04490171234123
"elpd_loo.354","port-john","m3","elpd_loo",-21.3263530701944,6.38237603629466
"p_loo.354","port-john","m3","p_loo",10.8576900289368,5.09404177933552
"looic.354","port-john","m3","looic",42.6527061403888,12.7647520725893
"elpd_loo.454","port-john","m4a","elpd_loo",-14.2937542479719,3.3450725401014
"p_loo.454","port-john","m4a","p_loo",4.88152808933493,2.02873683263628
"looic.454","port-john","m4a","looic",28.5875084959438,6.6901450802028
"elpd_loo.554","port-john","m4b","elpd_loo",-14.3301724485998,3.38353438272724
"p_loo.554","port-john","m4b","p_loo",4.70862932840434,1.99647665105135
"looic.554","port-john","m4b","looic",28.6603448971996,6.76706876545448
"elpd_loo55","price","m1","elpd_loo",-29.8703516025995,4.87690271944503
"p_loo55","price","m1","p_loo",5.95014899779721,1.98073422663864
"looic55","price","m1","looic",59.7407032051991,9.75380543889006
"elpd_loo.155","price","m2a","elpd_loo",-29.2151913154867,5.29017736403148
"p_loo.155","price","m2a","p_loo",6.73020482238323,2.66071454200834
"looic.155","price","m2a","looic",58.4303826309735,10.580354728063
"elpd_loo.255","price","m2b","elpd_loo",-29.339350489562,5.33890125805756
"p_loo.255","price","m2b","p_loo",6.72185921852369,2.6609440054112
"looic.255","price","m2b","looic",58.678700979124,10.6778025161151
"elpd_loo.355","price","m3","elpd_loo",-30.1710028390105,8.50581061221204
"p_loo.355","price","m3","p_loo",10.871107091114,7.98657677945425
"looic.355","price","m3","looic",60.3420056780211,17.0116212244241
"elpd_loo.455","price","m4a","elpd_loo",-28.8145077626546,8.2549834709708
"p_loo.455","price","m4a","p_loo",10.1833727506412,7.6575941049459
"looic.455","price","m4a","looic",57.6290155253091,16.5099669419416
"elpd_loo.555","price","m4b","elpd_loo",-29.6088183330746,8.9917324522037
"p_loo.555","price","m4b","p_loo",10.9078628996938,8.45103671325688
"looic.555","price","m4b","looic",59.2176366661491,17.9834649044074
"elpd_loo56","prudhomme","m1","elpd_loo",-30.0515393172113,2.19891734532917
"p_loo56","prudhomme","m1","p_loo",1.48286008176119,0.244197804589238
"looic56","prudhomme","m1","looic",60.1030786344226,4.39783469065834
"elpd_loo.156","prudhomme","m2a","elpd_loo",-29.3009470984874,2.49926171645991
"p_loo.156","prudhomme","m2a","p_loo",1.21430394116079,0.244211059935895
"looic.156","prudhomme","m2a","looic",58.6018941969748,4.99852343291982
"elpd_loo.256","prudhomme","m2b","elpd_loo",-28.9800078527104,2.44196880720764
"p_loo.256","prudhomme","m2b","p_loo",1.22174836624103,0.248481954327548
"looic.256","prudhomme","m2b","looic",57.9600157054208,4.88393761441528
"elpd_loo.356","prudhomme","m3","elpd_loo",-29.9735880386831,2.27376051431029
"p_loo.356","prudhomme","m3","p_loo",1.40943090967563,0.246908273650991
"looic.356","prudhomme","m3","looic",59.9471760773663,4.54752102862058
"elpd_loo.456","prudhomme","m4a","elpd_loo",-29.666654464754,2.50808749798583
"p_loo.456","prudhomme","m4a","p_loo",1.36876155908115,0.271883058890183
"looic.456","prudhomme","m4a","looic",59.3333089295079,5.01617499597166
"elpd_loo.556","prudhomme","m4b","elpd_loo",-29.3522499830837,2.4632815925032
"p_loo.556","prudhomme","m4b","p_loo",1.25165297485362,0.24828499915572
"looic.556","prudhomme","m4b","looic",58.7044999661673,4.92656318500641
"elpd_loo57","shawaltan","m1","elpd_loo",-27.5046138684956,2.65314744066875
"p_loo57","shawaltan","m1","p_loo",3.42126805289943,0.828647618750941
"looic57","shawaltan","m1","looic",55.0092277369913,5.30629488133751
"elpd_loo.157","shawaltan","m2a","elpd_loo",-25.8516048161586,2.67532538117638
"p_loo.157","shawaltan","m2a","p_loo",2.30260394096146,0.509954307283531
"looic.157","shawaltan","m2a","looic",51.7032096323172,5.35065076235276
"elpd_loo.257","shawaltan","m2b","elpd_loo",-25.9695921547421,2.62388176629134
"p_loo.257","shawaltan","m2b","p_loo",2.26908922799755,0.496928741943308
"looic.257","shawaltan","m2b","looic",51.9391843094842,5.24776353258267
"elpd_loo.357","shawaltan","m3","elpd_loo",-26.1684143483405,2.71076045936097
"p_loo.357","shawaltan","m3","p_loo",2.70320108309526,0.657632296502067
"looic.357","shawaltan","m3","looic",52.3368286966811,5.42152091872193
"elpd_loo.457","shawaltan","m4a","elpd_loo",-25.3612543326731,2.73724474801256
"p_loo.457","shawaltan","m4a","p_loo",2.07110949437797,0.494103898080603
"looic.457","shawaltan","m4a","looic",50.7225086653463,5.47448949602511
"elpd_loo.557","shawaltan","m4b","elpd_loo",-25.3891427447241,2.70923524417337
"p_loo.557","shawaltan","m4b","p_loo",2.07337769141996,0.489252343923693
"looic.557","shawaltan","m4b","looic",50.7782854894482,5.41847048834674
"elpd_loo58","sheneeza","m1","elpd_loo",-19.0875642326002,5.39911182989816
"p_loo58","sheneeza","m1","p_loo",6.33530247417396,3.92962529856007
"looic58","sheneeza","m1","looic",38.1751284652003,10.7982236597963
"elpd_loo.158","sheneeza","m2a","elpd_loo",-17.8725849141091,4.91191094388922
"p_loo.158","sheneeza","m2a","p_loo",4.99257222184391,3.32478100119312
"looic.158","sheneeza","m2a","looic",35.7451698282183,9.82382188777844
"elpd_loo.258","sheneeza","m2b","elpd_loo",-17.4470935221404,4.69682099437405
"p_loo.258","sheneeza","m2b","p_loo",4.5740090200304,3.01399085224045
"looic.258","sheneeza","m2b","looic",34.8941870442808,9.39364198874811
"elpd_loo.358","sheneeza","m3","elpd_loo",-14.9889937492536,2.30093224353337
"p_loo.358","sheneeza","m3","p_loo",3.58596821956738,1.19018072454172
"looic.358","sheneeza","m3","looic",29.9779874985072,4.60186448706674
"elpd_loo.458","sheneeza","m4a","elpd_loo",-13.867691403327,2.25695581964956
"p_loo.458","sheneeza","m4a","p_loo",2.6441340017159,0.981883933428565
"looic.458","sheneeza","m4a","looic",27.735382806654,4.51391163929911
"elpd_loo.558","sheneeza","m4b","elpd_loo",-13.9411528204616,2.32524525087108
"p_loo.558","sheneeza","m4b","p_loo",2.78576149038966,1.02426413504213
"looic.558","sheneeza","m4b","looic",27.8823056409232,4.65049050174217
"elpd_loo59","skidegate","m1","elpd_loo",-36.4254860495153,3.95876202818312
"p_loo59","skidegate","m1","p_loo",3.1476815493823,0.811354338780684
"looic59","skidegate","m1","looic",72.8509720990307,7.91752405636624
"elpd_loo.159","skidegate","m2a","elpd_loo",-36.1999902955586,4.25696149387199
"p_loo.159","skidegate","m2a","p_loo",2.58284562892347,0.670182815471717
"looic.159","skidegate","m2a","looic",72.3999805911172,8.51392298774398
"elpd_loo.259","skidegate","m2b","elpd_loo",-36.0789931914958,4.243175013159
"p_loo.259","skidegate","m2b","p_loo",2.51966290147155,0.66296670685218
"looic.259","skidegate","m2b","looic",72.1579863829916,8.48635002631801
"elpd_loo.359","skidegate","m3","elpd_loo",-36.1818831989424,4.06338221470341
"p_loo.359","skidegate","m3","p_loo",3.02929237052517,0.819284444953526
"looic.359","skidegate","m3","looic",72.3637663978847,8.12676442940682
"elpd_loo.459","skidegate","m4a","elpd_loo",-36.0722499868793,4.25335972443148
"p_loo.459","skidegate","m4a","p_loo",2.61508748428146,0.702630483333391
"looic.459","skidegate","m4a","looic",72.1444999737586,8.50671944886296
"elpd_loo.559","skidegate","m4b","elpd_loo",-35.9338739207124,4.20064660240351
"p_loo.559","skidegate","m4b","p_loo",2.46185720783551,0.637812977725938
"looic.559","skidegate","m4b","looic",71.8677478414247,8.40129320480701
"elpd_loo60","slamgeesh","m1","elpd_loo",-13.3961183848812,2.45569546078075
"p_loo60","slamgeesh","m1","p_loo",3.68114860079124,1.40622922966791
"looic60","slamgeesh","m1","looic",26.7922367697624,4.91139092156149
"elpd_loo.160","slamgeesh","m2a","elpd_loo",-13.9179310937565,3.47363769499573
"p_loo.160","slamgeesh","m2a","p_loo",4.08943494070858,2.02083479408084
"looic.160","slamgeesh","m2a","looic",27.8358621875129,6.94727538999147
"elpd_loo.260","slamgeesh","m2b","elpd_loo",-14.4238062692575,3.39064702280279
"p_loo.260","slamgeesh","m2b","p_loo",4.93609372002427,2.36728486259136
"looic.260","slamgeesh","m2b","looic",28.847612538515,6.78129404560558
"elpd_loo.360","slamgeesh","m3","elpd_loo",-13.0699199814599,2.38066558619375
"p_loo.360","slamgeesh","m3","p_loo",3.63137875406426,1.30802642199945
"looic.360","slamgeesh","m3","looic",26.1398399629198,4.76133117238749
"elpd_loo.460","slamgeesh","m4a","elpd_loo",-12.3911245639893,2.71556960239487
"p_loo.460","slamgeesh","m4a","p_loo",3.08157475480221,1.33107887507365
"looic.460","slamgeesh","m4a","looic",24.7822491279787,5.43113920478975
"elpd_loo.560","slamgeesh","m4b","elpd_loo",-12.7451213578651,2.68160989283199
"p_loo.560","slamgeesh","m4b","p_loo",3.1978869064432,1.36306626019366
"looic.560","slamgeesh","m4b","looic",25.4902427157301,5.36321978566398
"elpd_loo61","stephens","m1","elpd_loo",-26.4196640437648,10.3068359032636
"p_loo61","stephens","m1","p_loo",8.04206396137956,5.31402535516584
"looic61","stephens","m1","looic",52.8393280875296,20.6136718065271
"elpd_loo.161","stephens","m2a","elpd_loo",-23.2445146224566,7.38604566092094
"p_loo.161","stephens","m2a","p_loo",5.11549405894296,3.26390750889063
"looic.161","stephens","m2a","looic",46.4890292449132,14.7720913218419
"elpd_loo.261","stephens","m2b","elpd_loo",-23.3709398209548,7.59618662706084
"p_loo.261","stephens","m2b","p_loo",5.16167492404841,3.30925803267821
"looic.261","stephens","m2b","looic",46.7418796419096,15.1923732541217
"elpd_loo.361","stephens","m3","elpd_loo",-27.0372583917522,10.8055711704547
"p_loo.361","stephens","m3","p_loo",8.76131375928557,5.9521982692557
"looic.361","stephens","m3","looic",54.0745167835043,21.6111423409094
"elpd_loo.461","stephens","m4a","elpd_loo",-23.9352084305833,7.94763259730827
"p_loo.461","stephens","m4a","p_loo",5.75913595983736,3.7738730102499
"looic.461","stephens","m4a","looic",47.8704168611666,15.8952651946165
"elpd_loo.561","stephens","m4b","elpd_loo",-23.7669514888427,7.85687218950152
"p_loo.561","stephens","m4b","p_loo",5.48035058793665,3.55919644215381
"looic.561","stephens","m4b","looic",47.5339029776853,15.713744379003
