"","Pop","Model","Metric","Estimate","SE"
"p_loo.141","marian-eden","m2a","p_loo",5.58686766046187,2.61509499117303
"looic.141","marian-eden","m2a","looic",68.803227935952,11.8867597810452
"elpd_loo.241","marian-eden","m2b","elpd_loo",-33.5216296662062,5.77898197056992
"p_loo.241","marian-eden","m2b","p_loo",5.33998739906863,2.45707542384754
"looic.241","marian-eden","m2b","looic",67.0432593324124,11.5579639411398
"elpd_loo.341","marian-eden","m3","elpd_loo",-33.3292287238473,4.65136218201256
"p_loo.341","marian-eden","m3","p_loo",5.31294283769294,2.21839068940338
"looic.341","marian-eden","m3","looic",66.6584574476946,9.30272436402512
"elpd_loo.441","marian-eden","m4a","elpd_loo",-34.4232889062003,5.84457597015792
"p_loo.441","marian-eden","m4a","p_loo",5.46975695795262,2.38643779373419
"looic.441","marian-eden","m4a","looic",68.8465778124007,11.6891519403158
"elpd_loo.541","marian-eden","m4b","elpd_loo",-34.1548928884,5.81883800908038
"p_loo.541","marian-eden","m4b","p_loo",5.46858271082339,2.36226103598531
"looic.541","marian-eden","m4b","looic",68.3097857768001,11.6376760181608
"elpd_loo42","mary-cove","m1","elpd_loo",-34.9536313689322,21.7620469459851
"p_loo42","mary-cove","m1","p_loo",21.7604841926131,17.8225236639729
"looic42","mary-cove","m1","looic",69.9072627378643,43.5240938919703
"elpd_loo.142","mary-cove","m2a","elpd_loo",-26.154692067431,15.5798839525803
"p_loo.142","mary-cove","m2a","p_loo",13.0293979027736,11.2205453252424
"looic.142","mary-cove","m2a","looic",52.3093841348621,31.1597679051607
"elpd_loo.242","mary-cove","m2b","elpd_loo",-26.9484794725773,16.3943682411502
"p_loo.242","mary-cove","m2b","p_loo",13.7959042329674,12.0421767348328
"looic.242","mary-cove","m2b","looic",53.8969589451547,32.7887364823004
"elpd_loo.342","mary-cove","m3","elpd_loo",-32.758977772364,21.2931744190315
"p_loo.342","mary-cove","m3","p_loo",20.1966040399817,17.9361808412567
"looic.342","mary-cove","m3","looic",65.5179555447279,42.5863488380629
"elpd_loo.442","mary-cove","m4a","elpd_loo",-23.694578654329,13.6802543980181
"p_loo.442","mary-cove","m4a","p_loo",10.8279099513941,9.59509123949367
"looic.442","mary-cove","m4a","looic",47.3891573086581,27.3605087960362
"elpd_loo.542","mary-cove","m4b","elpd_loo",-25.3406110076368,15.4089820348305
"p_loo.542","mary-cove","m4b","p_loo",12.569392380571,11.3675740423362
"looic.542","mary-cove","m4b","looic",50.6812220152736,30.817964069661
"elpd_loo43","mathers","m1","elpd_loo",-132.791024181686,58.9189875767156
"p_loo43","mathers","m1","p_loo",124.066419783457,54.7089628655351
"looic43","mathers","m1","looic",265.582048363372,117.837975153431
"elpd_loo.143","mathers","m2a","elpd_loo",-45.5708536663246,20.3226892899841
"p_loo.143","mathers","m2a","p_loo",38.7776959365489,18.9686655716699
"looic.143","mathers","m2a","looic",91.1417073326492,40.6453785799682
"elpd_loo.243","mathers","m2b","elpd_loo",-39.5201304273092,17.9500955253151
"p_loo.243","mathers","m2b","p_loo",32.6759004255065,16.5527620207265
"looic.243","mathers","m2b","looic",79.0402608546183,35.9001910506302
"elpd_loo.343","mathers","m3","elpd_loo",-137.076271731877,58.3846231542564
"p_loo.343","mathers","m3","p_loo",129.515301423101,54.9661096240998
"looic.343","mathers","m3","looic",274.152543463754,116.769246308513
"elpd_loo.443","mathers","m4a","elpd_loo",-52.2944294353866,22.8311236027637
"p_loo.443","mathers","m4a","p_loo",46.0257564267994,21.5013348345653
"looic.443","mathers","m4a","looic",104.588858870773,45.6622472055274
"elpd_loo.543","mathers","m4b","elpd_loo",-47.9335813360614,21.2961528874184
"p_loo.543","mathers","m4b","p_loo",41.7084969063731,19.9659247443713
"looic.543","mathers","m4b","looic",95.8671626721228,42.5923057748367
"elpd_loo44","mcdonell","m1","elpd_loo",-21.9076380222333,3.33385639082397
"p_loo44","mcdonell","m1","p_loo",3.87663413711559,1.22133799793328
"looic44","mcdonell","m1","looic",43.8152760444666,6.66771278164793
"elpd_loo.144","mcdonell","m2a","elpd_loo",-21.0445050299423,3.00801834945488
"p_loo.144","mcdonell","m2a","p_loo",2.72537555983609,0.822301831433057
"looic.144","mcdonell","m2a","looic",42.0890100598846,6.01603669890975
"elpd_loo.244","mcdonell","m2b","elpd_loo",-20.6641534682564,3.03629084101767
"p_loo.244","mcdonell","m2b","p_loo",2.68068060781711,0.870149614647614
"looic.244","mcdonell","m2b","looic",41.3283069365128,6.07258168203534
"elpd_loo.344","mcdonell","m3","elpd_loo",-21.7610608221643,3.29745781018621
"p_loo.344","mcdonell","m3","p_loo",3.69202363549181,1.11539132617907
"looic.344","mcdonell","m3","looic",43.5221216443287,6.59491562037242
"elpd_loo.444","mcdonell","m4a","elpd_loo",-20.9472071450235,2.99163260783442
"p_loo.444","mcdonell","m4a","p_loo",2.74497647272419,0.820277243833465
"looic.444","mcdonell","m4a","looic",41.894414290047,5.98326521566884
"elpd_loo.544","mcdonell","m4b","elpd_loo",-21.0019834751935,3.04333256665494
"p_loo.544","mcdonell","m4b","p_loo",2.94530968320457,0.947351398295112
"looic.544","mcdonell","m4b","looic",42.003966950387,6.08666513330989
"elpd_loo45","mcloughlin","m1","elpd_loo",-21.4969887780774,2.81963393399615
"p_loo45","mcloughlin","m1","p_loo",2.61155807469259,0.913186824559559
"looic45","mcloughlin","m1","looic",42.9939775561548,5.6392678679923
"elpd_loo.145","mcloughlin","m2a","elpd_loo",-20.641947064426,3.21102535090368
"p_loo.145","mcloughlin","m2a","p_loo",2.11966666933653,0.739514665876927
"looic.145","mcloughlin","m2a","looic",41.283894128852,6.42205070180735
"elpd_loo.245","mcloughlin","m2b","elpd_loo",-20.8580838734714,3.33796842769484
"p_loo.245","mcloughlin","m2b","p_loo",1.98596878882199,0.683236169848802
"looic.245","mcloughlin","m2b","looic",41.7161677469427,6.67593685538967
"elpd_loo.345","mcloughlin","m3","elpd_loo",-20.2648458327571,2.68508280979108
"p_loo.345","mcloughlin","m3","p_loo",2.40053007618445,0.913531198620709
"looic.345","mcloughlin","m3","looic",40.5296916655142,5.37016561958216
"elpd_loo.445","mcloughlin","m4a","elpd_loo",-19.8827826459012,2.96353807069233
"p_loo.445","mcloughlin","m4a","p_loo",1.9248582967291,0.712598948832083
"looic.445","mcloughlin","m4a","looic",39.7655652918023,5.92707614138466
"elpd_loo.545","mcloughlin","m4b","elpd_loo",-19.991256569213,3.03496515773643
"p_loo.545","mcloughlin","m4b","p_loo",1.89790457352951,0.701427671844587
"looic.545","mcloughlin","m4b","looic",39.9825131384261,6.06993031547286
"elpd_loo46","mercer","m1","elpd_loo",-22.3244498431798,8.60482658859371
"p_loo46","mercer","m1","p_loo",7.46756920976407,5.6464835796492
"looic46","mercer","m1","looic",44.6488996863597,17.2096531771874
"elpd_loo.146","mercer","m2a","elpd_loo",-16.1611236056294,3.95704915245592
"p_loo.146","mercer","m2a","p_loo",3.63572068714428,2.15980068840212
"looic.146","mercer","m2a","looic",32.3222472112589,7.91409830491185
"elpd_loo.246","mercer","m2b","elpd_loo",-16.0874425975789,4.04372324224341
"p_loo.246","mercer","m2b","p_loo",3.62696089640535,2.18938049997357
"looic.246","mercer","m2b","looic",32.1748851951577,8.08744648448682
"elpd_loo.346","mercer","m3","elpd_loo",-15.275574941194,5.25021175071744
"p_loo.346","mercer","m3","p_loo",4.43998314112112,3.14743448117969
"looic.346","mercer","m3","looic",30.551149882388,10.5004235014349
"elpd_loo.446","mercer","m4a","elpd_loo",-13.0664605139724,2.9021905416428
"p_loo.446","mercer","m4a","p_loo",2.24401955370667,1.42138220873534
"looic.446","mercer","m4a","looic",26.1329210279449,5.80438108328561
"elpd_loo.546","mercer","m4b","elpd_loo",-12.7109815962452,2.64119586820495
"p_loo.546","mercer","m4b","p_loo",1.88446852317489,1.08379924261633
"looic.546","mercer","m4b","looic",25.4219631924903,5.2823917364099
"elpd_loo47","meziadin","m1","elpd_loo",-14.7516972127891,1.38536031386859
"p_loo47","meziadin","m1","p_loo",1.31655747080869,0.192658852228924
"looic47","meziadin","m1","looic",29.5033944255783,2.77072062773718
"elpd_loo.147","meziadin","m2a","elpd_loo",-14.8799291010355,1.31812233365256
"p_loo.147","meziadin","m2a","p_loo",1.06616530218273,0.189081243020698
"looic.147","meziadin","m2a","looic",29.759858202071,2.63624466730512
"elpd_loo.247","meziadin","m2b","elpd_loo",-14.7269191180051,1.31491511561551
"p_loo.247","meziadin","m2b","p_loo",1.0969229646127,0.192229877559237
"looic.247","meziadin","m2b","looic",29.4538382360102,2.62983023123102
"elpd_loo.347","meziadin","m3","elpd_loo",-14.7165228924758,1.39430273047923
"p_loo.347","meziadin","m3","p_loo",1.28996849969051,0.187512504795294
"looic.347","meziadin","m3","looic",29.4330457849516,2.78860546095846
"elpd_loo.447","meziadin","m4a","elpd_loo",-14.518278498121,1.34262648883253
"p_loo.447","meziadin","m4a","p_loo",0.996924864981406,0.168978420372301
"looic.447","meziadin","m4a","looic",29.036556996242,2.68525297766506
"elpd_loo.547","meziadin","m4b","elpd_loo",-14.4438025137192,1.33289856059071
"p_loo.547","meziadin","m4b","p_loo",1.00143992339393,0.16931769444084
"looic.547","meziadin","m4b","looic",28.8876050274384,2.66579712118141
"elpd_loo48","mikado","m1","elpd_loo",-17.2415763117966,8.66510520940503
"p_loo48","mikado","m1","p_loo",9.46796749681715,6.40404392921533
"looic48","mikado","m1","looic",34.4831526235932,17.3302104188101
"elpd_loo.148","mikado","m2a","elpd_loo",-13.3642293435966,4.87830029674481
"p_loo.148","mikado","m2a","p_loo",4.92155313402979,3.10092919129875
"looic.148","mikado","m2a","looic",26.7284586871932,9.75660059348961
"elpd_loo.248","mikado","m2b","elpd_loo",-13.930366628691,5.31225847290911
"p_loo.248","mikado","m2b","p_loo",5.2555377128469,3.43612629601562
"looic.248","mikado","m2b","looic",27.8607332573819,10.6245169458182
"elpd_loo.348","mikado","m3","elpd_loo",-8.20345783458581,2.19506248204814
"p_loo.348","mikado","m3","p_loo",2.72521839041825,1.16065943935795
"looic.348","mikado","m3","looic",16.4069156691716,4.39012496409629
"elpd_loo.448","mikado","m4a","elpd_loo",-9.03733450537722,1.3800111752509
"p_loo.448","mikado","m4a","p_loo",1.82709346627544,0.551681724577371
"looic.448","mikado","m4a","looic",18.0746690107544,2.76002235050181
"elpd_loo.548","mikado","m4b","elpd_loo",-9.0320058370974,1.42048318095505
"p_loo.548","mikado","m4b","p_loo",1.85829021231863,0.601518662002181
"looic.548","mikado","m4b","looic",18.0640116741948,2.8409663619101
"elpd_loo49","morice","m1","elpd_loo",-38.6703482321531,6.03698397632867
"p_loo49","morice","m1","p_loo",3.97735399626303,2.33663049363193
"looic49","morice","m1","looic",77.3406964643061,12.0739679526573
"elpd_loo.149","morice","m2a","elpd_loo",-39.8616745970982,7.86819159614243
"p_loo.149","morice","m2a","p_loo",4.01441897247726,2.368688930078
"looic.149","morice","m2a","looic",79.7233491941964,15.7363831922849
"elpd_loo.249","morice","m2b","elpd_loo",-39.5473336360697,7.97603009085487
"p_loo.249","morice","m2b","p_loo",3.97375059239074,2.33602964368795
"looic.249","morice","m2b","looic",79.0946672721393,15.9520601817097
"elpd_loo.349","morice","m3","elpd_loo",-38.9632960126587,5.73410641967937
"p_loo.349","morice","m3","p_loo",3.5270823135556,2.0747802900169
"looic.349","morice","m3","looic",77.9265920253175,11.4682128393587
"elpd_loo.449","morice","m4a","elpd_loo",-40.4223131425858,7.52515104789713
"p_loo.449","morice","m4a","p_loo",3.59116388094954,2.07983391396176
"looic.449","morice","m4a","looic",80.8446262851717,15.0503020957943
"elpd_loo.549","morice","m4b","elpd_loo",-40.4682846163499,7.62113696603088
"p_loo.549","morice","m4b","p_loo",3.70977926199023,2.1253724108767
"looic.549","morice","m4b","looic",80.9365692326999,15.2422739320618
"elpd_loo50","morrison","m1","elpd_loo",-32.4640367983725,4.27883048974286
"p_loo50","morrison","m1","p_loo",5.73964133617542,2.8007403334413
"looic50","morrison","m1","looic",64.9280735967449,8.55766097948571
"elpd_loo.150","morrison","m2a","elpd_loo",-32.9710041965123,4.4136510189671
"p_loo.150","morrison","m2a","p_loo",5.48245264495294,2.85047355485208
"looic.150","morrison","m2a","looic",65.9420083930245,8.82730203793419
"elpd_loo.250","morrison","m2b","elpd_loo",-31.4361199961075,3.9324996059764
"p_loo.250","morrison","m2b","p_loo",4.73349093207324,2.34997011687228
"looic.250","morrison","m2b","looic",62.8722399922151,7.86499921195281
"elpd_loo.350","morrison","m3","elpd_loo",-31.5698392347816,3.80443471784513
"p_loo.350","morrison","m3","p_loo",4.50084945857941,1.92009007181999
"looic.350","morrison","m3","looic",63.1396784695631,7.60886943569027
"elpd_loo.450","morrison","m4a","elpd_loo",-31.822460426551,3.86248109706154
"p_loo.450","morrison","m4a","p_loo",4.41354491062784,2.02808997346719
"looic.450","morrison","m4a","looic",63.6449208531019,7.72496219412308
"elpd_loo.550","morrison","m4b","elpd_loo",-31.4785844287363,3.80283562925053
"p_loo.550","morrison","m4b","p_loo",4.36449123007772,1.97877986224556
"looic.550","morrison","m4b","looic",62.9571688574725,7.60567125850106
"elpd_loo51","motase","m1","elpd_loo",-17.1782903812613,6.39062449163649
"p_loo51","motase","m1","p_loo",8.41565362180421,4.77770792772549
"looic51","motase","m1","looic",34.3565807625226,12.781248983273
"elpd_loo.151","motase","m2a","elpd_loo",-12.0593357982181,3.75047264371999
"p_loo.151","motase","m2a","p_loo",3.59608287533093,2.05226444907693
"looic.151","motase","m2a","looic",24.1186715964362,7.50094528743997
"elpd_loo.251","motase","m2b","elpd_loo",-10.9027064209813,2.97120880556139
"p_loo.251","motase","m2b","p_loo",2.93553033001826,1.58762350880425
"looic.251","motase","m2b","looic",21.8054128419625,5.94241761112278
"elpd_loo.351","motase","m3","elpd_loo",-13.6736578326747,2.85354255857115
"p_loo.351","motase","m3","p_loo",2.67329469480083,1.32355550477919
"looic.351","motase","m3","looic",27.3473156653495,5.70708511714229
"elpd_loo.451","motase","m4a","elpd_loo",-12.3123875980778,2.90185301911247
"p_loo.451","motase","m4a","p_loo",2.05273617791963,0.996389975517792
"looic.451","motase","m4a","looic",24.6247751961557,5.80370603822495
"elpd_loo.551","motase","m4b","elpd_loo",-11.6097618836246,2.56351624534296
"p_loo.551","motase","m4b","p_loo",1.81790666076482,0.871647873023321
"looic.551","motase","m4b","looic",23.2195237672492,5.12703249068591
"elpd_loo52","namu","m1","elpd_loo",-18.6135917025306,2.66379610007477
"p_loo52","namu","m1","p_loo",2.04430088062388,0.943660790126094
"looic52","namu","m1","looic",37.2271834050611,5.32759220014954
"elpd_loo.152","namu","m2a","elpd_loo",-17.7150609573614,3.56447789153252
"p_loo.152","namu","m2a","p_loo",1.87114951722365,0.912482705382286
"looic.152","namu","m2a","looic",35.4301219147229,7.12895578306505
"elpd_loo.252","namu","m2b","elpd_loo",-17.6761732885729,3.39568770840345
"p_loo.252","namu","m2b","p_loo",1.79310885584045,0.834684455969162
"looic.252","namu","m2b","looic",35.3523465771457,6.79137541680691
"elpd_loo.352","namu","m3","elpd_loo",-18.4059224382697,3.18963424367552
"p_loo.352","namu","m3","p_loo",2.19021057844063,1.13652669107975
"looic.352","namu","m3","looic",36.8118448765395,6.37926848735105
"elpd_loo.452","namu","m4a","elpd_loo",-17.7527362492181,3.69429716271331
"p_loo.452","namu","m4a","p_loo",1.92245926076943,1.00650908069111
"looic.452","namu","m4a","looic",35.5054724984362,7.38859432542662
"elpd_loo.552","namu","m4b","elpd_loo",-17.6774703212668,3.60101043001764
"p_loo.552","namu","m4b","p_loo",1.83874216988236,0.95086220392006
"looic.552","namu","m4b","looic",35.3549406425335,7.20202086003529
"elpd_loo53","owikeno","m1","elpd_loo",-40.8346030007991,1.69726579063422
"p_loo53","owikeno","m1","p_loo",0.983356776078129,0.249229702581032
"looic53","owikeno","m1","looic",81.6692060015981,3.39453158126843
"elpd_loo.153","owikeno","m2a","elpd_loo",-39.010460213414,2.51940067762985
"p_loo.153","owikeno","m2a","p_loo",1.6656186038439,0.797787149085626
"looic.153","owikeno","m2a","looic",78.0209204268281,5.03880135525969
"elpd_loo.253","owikeno","m2b","elpd_loo",-39.208105338668,2.56432382144689
"p_loo.253","owikeno","m2b","p_loo",1.71115958812283,0.850268449800201
"looic.253","owikeno","m2b","looic",78.416210677336,5.12864764289378
"elpd_loo.353","owikeno","m3","elpd_loo",-41.0495457801712,1.70989348089923
"p_loo.353","owikeno","m3","p_loo",1.07514749533905,0.314089302403982
"looic.353","owikeno","m3","looic",82.0990915603425,3.41978696179846
"elpd_loo.453","owikeno","m4a","elpd_loo",-39.0700455936561,2.46810430967652
"p_loo.453","owikeno","m4a","p_loo",1.53493596540687,0.680811639752581
"looic.453","owikeno","m4a","looic",78.1400911873123,4.93620861935304
"elpd_loo.553","owikeno","m4b","elpd_loo",-39.0655742445491,2.47321887745851
"p_loo.553","owikeno","m4b","p_loo",1.56845248590277,0.691717894328897
"looic.553","owikeno","m4b","looic",78.1311484890982,4.94643775491701
"elpd_loo54","port-john","m1","elpd_loo",-20.3593871283887,9.69739373902207
"p_loo54","port-john","m1","p_loo",11.1217763330382,8.06753121848594
"looic54","port-john","m1","looic",40.7187742567774,19.3947874780441
"elpd_loo.154","port-john","m2a","elpd_loo",-14.7340374029295,5.39691226594994
"p_loo.154","port-john","m2a","p_loo",5.45489993644141,3.40354154989016
"looic.154","port-john","m2a","looic",29.468074805859,10.7938245318999
"elpd_loo.254","port-john","m2b","elpd_loo",-15.6656860172781,6.1471385143472
"p_loo.254","port-john","m2b","p_loo",6.14814510362523,4.18061008338648
"looic.254","port-john","m2b","looic",31.3313720345562,12.2942770286944
"elpd_loo.354","port-john","m3","elpd_loo",-20.669496407241,10.7344483099683
"p_loo.354","port-john","m3","p_loo",11.965462147597,8.93163428638729
"looic.354","port-john","m3","looic",41.338992814482,21.4688966199365
"elpd_loo.454","port-john","m4a","elpd_loo",-14.8114830340608,6.20060226014895
"p_loo.454","port-john","m4a","p_loo",6.01467417351186,4.16049692840875
"looic.454","port-john","m4a","looic",29.6229660681217,12.4012045202979
"elpd_loo.554","port-john","m4b","elpd_loo",-14.3250843362454,5.81665748395721
"p_loo.554","port-john","m4b","p_loo",5.45610164946041,3.78271785629359
"looic.554","port-john","m4b","looic",28.6501686724908,11.6333149679144
"elpd_loo55","price","m1","elpd_loo",-67.1384789915728,41.7407673005503
"p_loo55","price","m1","p_loo",46.6556290587205,40.906185564838
"looic55","price","m1","looic",134.276957983146,83.4815346011006
"elpd_loo.155","price","m2a","elpd_loo",-61.2109857444826,36.321682810214
"p_loo.155","price","m2a","p_loo",41.8726908770077,35.3571245995307
"looic.155","price","m2a","looic",122.421971488965,72.6433656204281
"elpd_loo.255","price","m2b","elpd_loo",-62.8001796010836,38.2563000471782
"p_loo.255","price","m2b","p_loo",43.5616796814375,37.3947538649517
"looic.255","price","m2b","looic",125.600359202167,76.5126000943563
"elpd_loo.355","price","m3","elpd_loo",-72.1822347882513,47.3281631297369
"p_loo.355","price","m3","p_loo",52.0558666353462,45.9186249841668
"looic.355","price","m3","looic",144.364469576503,94.6563262594739
"elpd_loo.455","price","m4a","elpd_loo",-68.3860630255714,44.9424004579816
"p_loo.455","price","m4a","p_loo",48.7202136994446,43.3783542501644
"looic.455","price","m4a","looic",136.772126051143,89.8848009159632
"elpd_loo.555","price","m4b","elpd_loo",-74.2549399931061,49.6436865350119
"p_loo.555","price","m4b","p_loo",54.7695952452266,48.1698796721873
"looic.555","price","m4b","looic",148.509879986212,99.2873730700239
"elpd_loo56","prudhomme","m1","elpd_loo",-35.3946896151558,5.50399530483875
"p_loo56","prudhomme","m1","p_loo",6.67091761576652,3.67942528806764
"looic56","prudhomme","m1","looic",70.7893792303116,11.0079906096775
"elpd_loo.156","prudhomme","m2a","elpd_loo",-34.9028259696758,5.56274853406972
"p_loo.156","prudhomme","m2a","p_loo",6.36235731153734,3.5540993923981
"looic.156","prudhomme","m2a","looic",69.8056519393516,11.1254970681394
"elpd_loo.256","prudhomme","m2b","elpd_loo",-34.5576702666955,5.43804528885353
"p_loo.256","prudhomme","m2b","p_loo",6.1122440230539,3.44288861305868
"looic.256","prudhomme","m2b","looic",69.115340533391,10.8760905777071
"elpd_loo.356","prudhomme","m3","elpd_loo",-34.9810974056348,5.60930479050122
"p_loo.356","prudhomme","m3","p_loo",6.56552146482199,3.79452876666612
"looic.356","prudhomme","m3","looic",69.9621948112696,11.2186095810024
"elpd_loo.456","prudhomme","m4a","elpd_loo",-34.4097841372283,5.3924571102475
"p_loo.456","prudhomme","m4a","p_loo",5.95140121261066,3.41492155789794
"looic.456","prudhomme","m4a","looic",68.8195682744566,10.784914220495
"elpd_loo.556","prudhomme","m4b","elpd_loo",-34.3654128129174,5.45872221050598
"p_loo.556","prudhomme","m4b","p_loo",5.9767280627469,3.48357544066824
"looic.556","prudhomme","m4b","looic",68.7308256258349,10.917444421012
"elpd_loo57","shawaltan","m1","elpd_loo",-40.1670921120636,11.0292677804415
"p_loo57","shawaltan","m1","p_loo",10.7896752507227,5.86787066404857
"looic57","shawaltan","m1","looic",80.3341842241272,22.058535560883
"elpd_loo.157","shawaltan","m2a","elpd_loo",-34.5293932468667,8.49149945633777
"p_loo.157","shawaltan","m2a","p_loo",8.04224124654772,4.40865929409047
"looic.157","shawaltan","m2a","looic",69.0587864937334,16.9829989126755
"elpd_loo.257","shawaltan","m2b","elpd_loo",-33.9557049342723,8.0530918190388
"p_loo.257","shawaltan","m2b","p_loo",7.22570991998766,3.81668563875911
"looic.257","shawaltan","m2b","looic",67.9114098685447,16.1061836380776
"elpd_loo.357","shawaltan","m3","elpd_loo",-36.7020721481709,9.55993639177885
"p_loo.357","shawaltan","m3","p_loo",9.46931209408863,5.0952234321186
"looic.357","shawaltan","m3","looic",73.4041442963417,19.1198727835577
"elpd_loo.457","shawaltan","m4a","elpd_loo",-31.9326597812297,7.06048778938155
"p_loo.457","shawaltan","m4a","p_loo",5.95466070987953,3.07808434886676
"looic.457","shawaltan","m4a","looic",63.8653195624593,14.1209755787631
"elpd_loo.557","shawaltan","m4b","elpd_loo",-32.8853032219032,7.66582989982953
"p_loo.557","shawaltan","m4b","p_loo",6.7420531234063,3.62057744491629
"looic.557","shawaltan","m4b","looic",65.7706064438065,15.3316597996591
"elpd_loo58","sheneeza","m1","elpd_loo",-172.043482552923,106.471199131031
"p_loo58","sheneeza","m1","p_loo",159.423659050523,105.568609943179
"looic58","sheneeza","m1","looic",344.086965105846,212.942398262062
"elpd_loo.158","sheneeza","m2a","elpd_loo",-58.2171847956867,33.3166017357241
"p_loo.158","sheneeza","m2a","p_loo",45.696411618958,32.5299508664771
"looic.158","sheneeza","m2a","looic",116.434369591373,66.6332034714482
"elpd_loo.258","sheneeza","m2b","elpd_loo",-52.9184603455465,30.7834015624441
"p_loo.258","sheneeza","m2b","p_loo",40.4285889965243,30.1204902471449
"looic.258","sheneeza","m2b","looic",105.836920691093,61.5668031248881
"elpd_loo.358","sheneeza","m3","elpd_loo",-191.793833513466,120.220026730421
"p_loo.358","sheneeza","m3","p_loo",180.426860523465,119.564471056784
"looic.358","sheneeza","m3","looic",383.587667026932,240.440053460842
"elpd_loo.458","sheneeza","m4a","elpd_loo",-92.0547191127988,54.7141609540449
"p_loo.458","sheneeza","m4a","p_loo",81.466252124024,54.1719073993522
"looic.458","sheneeza","m4a","looic",184.109438225598,109.42832190809
"elpd_loo.558","sheneeza","m4b","elpd_loo",-81.5831299361489,47.8148955666543
"p_loo.558","sheneeza","m4b","p_loo",71.0801768832362,47.3410479906591
"looic.558","sheneeza","m4b","looic",163.166259872298,95.6297911333085
"elpd_loo59","skidegate","m1","elpd_loo",-33.0844736060304,2.42917855574042
"p_loo59","skidegate","m1","p_loo",2.22400327618793,0.634402479904999
"looic59","skidegate","m1","looic",66.1689472120609,4.85835711148083
"elpd_loo.159","skidegate","m2a","elpd_loo",-30.4689853129222,2.10633453105871
"p_loo.159","skidegate","m2a","p_loo",1.87070844158277,0.493483875536431
"looic.159","skidegate","m2a","looic",60.9379706258443,4.21266906211741
"elpd_loo.259","skidegate","m2b","elpd_loo",-30.4254356287568,2.12721574766596
"p_loo.259","skidegate","m2b","p_loo",1.80814187716869,0.477119914768177
"looic.259","skidegate","m2b","looic",60.8508712575136,4.25443149533192
"elpd_loo.359","skidegate","m3","elpd_loo",-31.9237966811376,2.14814760292111
"p_loo.359","skidegate","m3","p_loo",1.97547849160792,0.475634419986389
"looic.359","skidegate","m3","looic",63.8475933622752,4.29629520584222
"elpd_loo.459","skidegate","m4a","elpd_loo",-30.3969898403022,2.10285275370037
"p_loo.459","skidegate","m4a","p_loo",1.77718823700455,0.443343226592881
"looic.459","skidegate","m4a","looic",60.7939796806044,4.20570550740074
"elpd_loo.559","skidegate","m4b","elpd_loo",-30.3306251087426,2.09494273141051
"p_loo.559","skidegate","m4b","p_loo",1.69614945218936,0.422027261654615
"looic.559","skidegate","m4b","looic",60.6612502174853,4.18988546282102
"elpd_loo60","slamgeesh","m1","elpd_loo",-11.5090844070522,2.14828756096307
"p_loo60","slamgeesh","m1","p_loo",2.5991229380831,1.01961458765669
"looic60","slamgeesh","m1","looic",23.0181688141044,4.29657512192614
"elpd_loo.160","slamgeesh","m2a","elpd_loo",-10.6348163001817,2.14297706842263
"p_loo.160","slamgeesh","m2a","p_loo",2.34694264890326,0.937588795223777
"looic.160","slamgeesh","m2a","looic",21.2696326003633,4.28595413684526
"elpd_loo.260","slamgeesh","m2b","elpd_loo",-10.5888776315038,1.86938590143555
"p_loo.260","slamgeesh","m2b","p_loo",2.67917517344037,1.13090125542724
"looic.260","slamgeesh","m2b","looic",21.1777552630077,3.7387718028711
"elpd_loo.360","slamgeesh","m3","elpd_loo",-11.0954157465808,2.17647394409064
"p_loo.360","slamgeesh","m3","p_loo",2.62707813575449,1.13798408066325
"looic.360","slamgeesh","m3","looic",22.1908314931616,4.35294788818129
"elpd_loo.460","slamgeesh","m4a","elpd_loo",-9.86439961218363,1.81902725043324
"p_loo.460","slamgeesh","m4a","p_loo",1.86284359764933,0.673536390863879
"looic.460","slamgeesh","m4a","looic",19.7287992243673,3.63805450086647
"elpd_loo.560","slamgeesh","m4b","elpd_loo",-10.0010061979408,1.66052019185641
"p_loo.560","slamgeesh","m4b","p_loo",2.00261554801598,0.693142263084176
"looic.560","slamgeesh","m4b","looic",20.0020123958816,3.32104038371283
"elpd_loo61","stephens","m1","elpd_loo",-53.0700467873051,22.6477149738351
"p_loo61","stephens","m1","p_loo",28.3160847813373,15.6920555503513
"looic61","stephens","m1","looic",106.14009357461,45.2954299476701
"elpd_loo.161","stephens","m2a","elpd_loo",-38.2263247890974,14.9844318657421
"p_loo.161","stephens","m2a","p_loo",17.3182526611832,9.90581931966506
"looic.161","stephens","m2a","looic",76.4526495781948,29.9688637314842
"elpd_loo.261","stephens","m2b","elpd_loo",-39.2344998605909,15.2794356972671
"p_loo.261","stephens","m2b","p_loo",17.672609464113,9.86420568764179
"looic.261","stephens","m2b","looic",78.4689997211819,30.5588713945342
"elpd_loo.361","stephens","m3","elpd_loo",-52.9212955442612,22.3608641578749
"p_loo.361","stephens","m3","p_loo",28.3504073161553,15.4468272169973
"looic.361","stephens","m3","looic",105.842591088522,44.7217283157498
"elpd_loo.461","stephens","m4a","elpd_loo",-39.970632033464,15.9080876130218
"p_loo.461","stephens","m4a","p_loo",18.3009802248255,10.4566505369725
"looic.461","stephens","m4a","looic",79.9412640669281,31.8161752260436
"elpd_loo.561","stephens","m4b","elpd_loo",-40.2025371027948,15.7957430488476
"p_loo.561","stephens","m4b","p_loo",18.1719054403395,10.2477928127857
